,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13224,12416,Steins;Gate,X360,2009.0,Adventure,5pb,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13225,13083,Steins;Gate 0,PSV,2015.0,Adventure,PQube,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13226,13125,Steins;Gate 0,PS4,2015.0,Adventure,PQube,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13227,14823,Steins;Gate 0,PS3,2015.0,Adventure,5pb,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13228,11439,Steins;Gate: Hiyoku Renri no Darling,X360,2011.0,Adventure,5pb,0.4156242294,0.394829814,2.474271356,0.505733363,3.746328679
13229,12627,Steins;Gate: Hiyoku Renri no Darling,PSP,2012.0,Action,5pb,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13230,15460,Steins;Gate: Hiyoku Renri no Darling,PS3,2012.0,Adventure,5pb,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13231,12337,Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013.0,Adventure,5pb,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13232,15041,Steins;Gate: Senkei Kousoku no Phonogram,X360,2013.0,Adventure,5pb,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13233,11694,Stella Deus: The Gate of Eternity,PS2,2004.0,Strategy,505 Games,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13234,6841,Stella Glow,3DS,2015.0,Role-Playing,Atlus,3.167418536,0.394829814,2.004267726,1.087976995,6.654493071
13235,14638,Stellaris,PC,2016.0,Strategy,Paradox Interactive,2.176521756,1.493442103,2.702013783,0.4433501167,6.856284513
13236,11812,Still Life,XB,2005.0,Adventure,Microids,2.004267726,1.087976995,1.469257848,0.4918704193,5.108537207
13237,15770,Still Life 2,PC,2009.0,Adventure,Rondomedia,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13238,7447,StokEd,X360,2009.0,Sports,Zushi Games,3.285201572,0.394829814,2.814367432,0.394829814,6.9591598
13239,13825,Stoked: Big Air Edition,X360,2009.0,Sports,Namco Bandai Games,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
13240,13880,Stolen,PS2,2005.0,Action,Hip Interactive,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13241,9971,Stolen Song,PS,1998.0,Adventure,Sony Computer Entertainment,2.53639241,1.480621479,2.792725087,0.394829814,7.324816368
13242,15859,Storm Lover 2nd,PSP,2013.0,Misc,D3Publisher,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13243,15947,Storm Lover 2nd V,PSV,2016.0,Adventure,D3Publisher,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13244,15929,Storm Lover Kai!!,PSP,2012.0,Action,D3Publisher,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13245,16535,STORM: Frontline Nation,PC,2011.0,Strategy,Unknown,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13246,14437,StormLover,PSP,2010.0,Adventure,D3Publisher,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13247,15458,StormLover Karen!!,PSP,2011.0,Adventure,D3Publisher,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13248,8215,Stormrise,PS3,2009.0,Strategy,Sega,2.959779171,1.087976995,3.24921332,1.087976995,8.403058473
13249,8744,Stormrise,X360,2009.0,Strategy,Sega,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
13250,15294,Stormrise,PC,2009.0,Strategy,Sega,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13251,14528,Story Hour: Adventures,Wii,2008.0,Adventure,Zoo Digital Publishing,1.493442103,0.5473221938,1.987500425,0.4086927576,4.258174163
13252,13899,Story Hour: Fairy Tales,Wii,2008.0,Adventure,Zoo Digital Publishing,1.781124175,1.120414204,3.556682059,0.977073446,7.555415786
13253,4784,Story of Seasons,3DS,2014.0,Simulation,Nintendo,4.021285555,2.959779171,3.652926352,0.394829814,11.48057354
13254,7814,Story of Seasons: Good Friends of the Three Villages,3DS,2016.0,Simulation,Marvelous Interactive,1.960983394,1.053319636,3.339268793,0.394829814,7.132372651
13255,11692,Storybook Workshop,Wii,2009.0,Misc,Konami Digital Entertainment,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
13256,13006,Stranger of Sword City,PSV,2015.0,Role-Playing,Nippon Ichi Software,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
13257,2526,Stranglehold,X360,2007.0,Shooter,Midway Games,4.083709268,3.891337375,0.394829814,2.592054391,10.96193085
13258,5838,Stranglehold,PS3,2007.0,Shooter,Midway Games,3.572883644,1.493442103,3.631391937,1.493442103,10.49511619
13259,8898,Strawberry Shortcake: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,2.792725087,1.781124175,2.16657091,1.081045523,7.767219964
13260,12992,Strawberry Shortcake: Strawberryland Games,DS,2006.0,Action,Game Factory,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
13261,3070,Strawberry Shortcake: Summertime Adventure,GBA,2004.0,Adventure,Majesco Entertainment,4.244977416,3.285201572,3.530700116,0.394829814,11.80152482
13262,8775,Streak: Hoverboard Racing,PS,1998.0,Racing,GT Interactive,2.592054391,2.186589283,1.927245197,0.394829814,7.187649552
13263,2437,Street Fighter Alpha 2,PS,1996.0,Fighting,Virgin Interactive,3.033887144,2.592054391,4.437881082,2.186589283,12.2504119
13264,5647,Street Fighter Alpha 2,SAT,1995.0,Fighting,Virgin Interactive,2.246737833,1.901679807,3.860565717,0.394829814,8.644653497
13265,8428,Street Fighter Alpha 2,SNES,1996.0,Fighting,Nintendo,2.031986358,1.389855676,3.228043158,0.394829814,7.226880369
13266,2026,Street Fighter Alpha 3,PS,1998.0,Fighting,Virgin Interactive,4.032415974,2.879736464,4.326655447,1.087976995,12.32678488
13267,8904,Street Fighter Alpha 3,GBA,2002.0,Fighting,Capcom,2.792725087,1.781124175,2.16657091,1.081045523,7.767219964
13268,5456,Street Fighter Alpha 3 MAX,PSP,2006.0,Fighting,Capcom,3.69066668,0.394829814,1.087976995,1.493442103,6.666915591
13269,2696,Street Fighter Alpha: Warriors' Dreams,PS,1995.0,Fighting,Virgin Interactive,3.228043158,2.792725087,4.15602993,2.004267726,12.1810659
13270,5340,Street Fighter Alpha: Warriors' Dreams,SAT,1996.0,Fighting,Capcom,2.951875483,1.789328004,3.950177876,0.8538913147,9.453998676
13271,3073,Street Fighter Anniversary Collection,PS2,2004.0,Fighting,Capcom,3.860565717,3.613705639,3.000568752,2.474271356,12.94844132
13272,8830,Street Fighter Anniversary Collection,XB,2004.0,Fighting,Capcom,2.792725087,1.493442103,2.529466797,0.394829814,7.13596992
13273,10231,Street Fighter Collection,SAT,1996.0,Fighting,Capcom,1.535168133,0.5473221938,2.792725087,0.394829814,5.227174691
13274,10797,Street Fighter Collection,PS,1997.0,Fighting,Capcom,2.033635963,0.9437294276,2.592054391,0.394829814,6.170524166
13275,2748,Street Fighter EX Plus Alpha,PS,1997.0,Fighting,Virgin Interactive,3.727034324,3.339268793,3.53032403,2.004267726,12.60089487
13276,6965,Street Fighter EX2 Plus,PS,1998.0,Fighting,Virgin Interactive,2.959779171,2.592054391,1.781004842,1.087976995,8.463858898
13277,2451,Street Fighter EX3,PS2,2000.0,Fighting,Virgin Interactive,3.860565717,3.613705639,3.390562088,2.474271356,13.3391048
13278,286,Street Fighter II Turbo,SNES,1992.0,Fighting,Capcom,5.350656872,4.326655447,5.741937345,2.340739963,17.75998963
13279,137,Street Fighter II: The World Warrior,SNES,1992.0,Fighting,Capcom,5.904218151,4.813670422,6.05431203,2.879736464,19.65193707
13280,1101,Street Fighter II': Special Champion Edition,GEN,1992.0,Fighting,Sega,5.0,3.796027196,3.828817018,1.781124175,14.40596839
13281,12067,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993.0,Action,Capcom,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13282,275,Street Fighter IV,PS3,2009.0,Fighting,Capcom,5.703097511,5.058268908,4.455272825,4.365121728,19.58176097
13283,484,Street Fighter IV,X360,2009.0,Fighting,Capcom,5.598836501,4.657509691,3.102880015,3.652926352,17.01215256
13284,9477,Street Fighter IV,PC,,Fighting,Capcom,2.340739963,1.781124175,2.102719582,1.087976995,7.224309669
13285,2513,Street Fighter V,PS4,2016.0,Fighting,Capcom,3.950177876,3.652926352,2.474271356,2.959779171,13.03715475
13286,13046,Street Fighter V,PC,2016.0,Fighting,Capcom,3.033887144,2.004267726,3.55061701,0.4196788805,8.972712315
13287,2469,Street Fighter X Tekken,PS3,2012.0,Fighting,Capcom,4.132499432,3.485872267,2.697414907,2.697414907,13.01320151
13288,4157,Street Fighter X Tekken,X360,2012.0,Fighting,Capcom,3.828817018,2.697414907,1.493442103,1.493442103,9.513116131
13289,6836,Street Fighter X Tekken,PSV,2012.0,Fighting,Capcom,3.033887144,2.004267726,0.394829814,1.781124175,7.214108859
13290,15047,Street Fighter X Tekken,PC,2012.0,Fighting,Capcom,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13291,8237,Street Fighter: The Movie,PS,1995.0,Fighting,Acclaim Entertainment,2.697414907,2.340739963,2.049054034,0.394829814,7.436530279
13292,2277,Street Hoops,PS2,2002.0,Sports,Activision,4.201492304,3.950177876,1.323377616,2.879736464,12.55937152
13293,6128,Street Hoops,XB,2002.0,Sports,Activision,3.439352252,2.186589283,5.493845906,0.394829814,11.26862269
13294,9817,Street Hoops,GC,,Sports,Unknown,2.592054391,1.087976995,3.820301179,1.450115808,9.376658024
13295,14539,Street Jam Basketball,GBA,2004.0,Sports,Zoo Digital Publishing,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13296,8686,Street Racer,PS,1996.0,Racing,Ubisoft,2.592054391,2.186589283,1.927245197,0.394829814,7.187649552
13297,3015,Street Sk8er,PS,1998.0,Sports,Electronic Arts,4.005747727,3.613705639,2.497655013,1.781124175,11.76617731
13298,14266,Street Supremacy,PSP,2005.0,Racing,Konami Digital Entertainment,1.493442103,0.5473221938,1.987500425,0.4086927576,4.258174163
13299,589,Streets of Rage,GEN,1990.0,Action,Sega,5.620576488,4.402162999,2.792725087,2.474271356,15.28973593
13300,12233,Streets of Rage 3,GEN,1993.0,Action,Sega,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13301,13168,Stretch Panic,PS2,2001.0,Platform,Midas Interactive Entertainment,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
13302,16253,Strider (2014),PS3,2014.0,Platform,Capcom,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
13303,11366,Strider 2,PS,2000.0,Platform,Virgin Interactive,2.004267726,1.493442103,3.148944742,0.394829814,7.171562365
13304,3265,Strike Force Bowling,PS2,2004.0,Sports,Play It,3.796027196,3.572883644,2.927777673,2.474271356,12.81438973
13305,12389,Strike Force Bowling,GC,2005.0,Sports,Crave Entertainment,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
13306,13573,Strike Force Bowling,XB,2004.0,Sports,Crave Entertainment,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13307,12062,Strike Point,PS,1996.0,Simulation,Elite,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13308,14973,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,2010.0,Action,Kadokawa Shoten,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13309,15407,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,2010.0,Action,Russel,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13310,14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009.0,Action,Russel,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13311,15050,Strike Witches: Shirogane no Tsubasa,PSP,2012.0,Strategy,Kadokawa Shoten,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13312,15768,Strike Witches: Shirogane no Tsubasa,X360,2010.0,Strategy,CyberFront,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13313,11587,Striker 96,PS,1995.0,Sports,Time Warner Interactive,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13314,9689,Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,2.340739963,2.004267726,1.499195744,0.394829814,6.221222141
13315,13218,Strikers 1945,SAT,1996.0,Shooter,Atlus,1.081045523,1.714663619,2.004267726,0.394829814,5.132196015
13316,15870,Strongest Tokyo University Shogi DS,DS,1985.0,Action,Mycom,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13317,10007,Stronghold,PC,2001.0,Strategy,Gathering of Developers,2.876161742,2.592054391,1.856218938,1.087976995,8.358291824
13318,14917,Stronghold 2 Deluxe,PC,2005.0,Strategy,Take-Two Interactive,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13319,8505,Stronghold 3,PC,2011.0,Strategy,,2.186589283,2.697414907,2.054564369,1.081045523,7.839983689
13320,15029,Stronghold Crusader Extreme,PC,2008.0,Strategy,Gamecock,2.437787146,1.087976995,2.088055699,0.5791027321,5.961886843
13321,10102,Stronghold Kingdoms,PC,2011.0,Strategy,DTP Entertainment,2.901173759,2.697414907,1.819363402,1.087976995,8.405743357
13322,15684,Stronghold Legends,PC,2006.0,Strategy,Take-Two Interactive,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13323,4245,Stuart Little 2,GBA,2002.0,Platform,Activision,3.891337375,2.879736464,3.906453659,0.394829814,11.58072671
13324,11660,Stuart Little 3: Big Photo Adventure,PS2,2005.0,Platform,Sony Computer Entertainment,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13325,10071,Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,THQ,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
13326,13213,Stunt GP,PS2,2001.0,Racing,Titus,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
13327,5293,Stunt Race FX,SNES,1993.0,Racing,Nintendo,2.951875483,1.789328004,3.950177876,0.8538913147,9.453998676
13328,1198,Stuntman,PS2,2002.0,Racing,Atari,4.725563154,4.472367258,0.4572130603,3.390562088,13.05333022
13329,13821,Stuntman,GBA,2003.0,Racing,Atari,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
13330,3154,Stuntman: Ignition,X360,2007.0,Racing,THQ,3.613705639,3.860565717,3.290428694,2.340739963,13.23826504
13331,3806,Stuntman: Ignition,PS3,2007.0,Racing,THQ,3.228043158,3.652926352,1.765704178,2.697414907,11.47238152
13332,6356,Stuntman: Ignition,PS2,2007.0,Racing,THQ,2.959779171,2.697414907,2.489221314,1.493442103,9.675422624
13333,16526,Style Book: Cinnamoroll,DS,2006.0,Misc,Namco Bandai Games,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
13334,15559,Style Book: Junior City,DS,2006.0,Misc,Namco Bandai Games,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13335,5352,Style Lab: Jewelry Design,DS,2009.0,Simulation,Ubisoft,3.860565717,2.892692082,3.82630485,1.087976995,11.81547426
13336,4643,Style Lab: Makeover,DS,2009.0,Simulation,Ubisoft,3.950177876,1.493442103,4.068349856,1.493442103,10.96535804
13337,586,Style Savvy,DS,2008.0,Simulation,Nintendo,4.53796454,4.825646613,4.959178005,3.339268793,17.66205795
13338,2824,Style Savvy: Trendsetters,3DS,2012.0,Simulation,Nintendo,3.167418536,1.087976995,4.365121728,0.394829814,9.015347072
13339,11585,Sub Rebellion,PS2,2002.0,Simulation,Metro 3D,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
13340,7856,Sudeki,XB,2004.0,Role-Playing,Microsoft Game Studios,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
13341,12382,Sudoku Ball Detective,DS,2009.0,Puzzle,Playlogic Game Factory,2.186589283,0.9292098136,2.044206162,0.5958424965,5.790349228
13342,14006,Sudoku Ball Detective,Wii,2009.0,Puzzle,Playlogic Game Factory,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13343,12104,Sudoku Fever,GBA,2006.0,Puzzle,Take-Two Interactive,2.004267726,1.087976995,1.469257848,0.4918704193,5.108537207
13344,8276,Sudoku Gridmaster,DS,2006.0,Puzzle,Nintendo,2.959779171,1.493442103,2.725236463,0.394829814,7.494027581
13345,7917,Sudoku Gridmaster (JP sales),DS,2006.0,Puzzle,Nintendo,1.960983394,1.053319636,3.339268793,0.394829814,7.132372651
13346,10600,Sudoku Mania,DS,2006.0,Puzzle,Zoo Digital Publishing,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
13347,10357,Sudokuro,DS,2007.0,Puzzle,Crave Entertainment,2.697414907,1.428817825,2.599770867,0.394829814,7.098240889
13348,16562,Sugar + Spice! Anoko no Suteki na Nanimokamo,PS2,2008.0,Adventure,Alchemist,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
13349,14412,Suggoi! Arcana Heart 2,PS2,2009.0,Fighting,AQ Interactive,1.145708914,1.762339201,1.493442103,0.4086927576,4.982552036
13350,15258,Sugoi Hebereke,SNES,1994.0,Fighting,Sunsoft,1.087976995,0.5924445156,1.087976995,0.394829814,3.509167809
13351,3354,Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment,3.439352252,3.033887144,3.439352252,1.781124175,11.69371582
13352,2995,Suikoden II,PS,1998.0,Role-Playing,Konami Digital Entertainment,3.102880015,2.697414907,4.032415974,1.781124175,11.61383507
13353,2116,Suikoden III,PS2,,Role-Playing,Unknown,3.762125644,3.53032403,4.032415974,2.474271356,13.799137
13354,3085,Suikoden IV,PS2,2004.0,Role-Playing,Konami Digital Entertainment,3.228043158,2.959779171,3.796027196,2.004267726,11.98811725
13355,7524,Suikoden Tactics,PS2,2005.0,Strategy,Konami Digital Entertainment,2.186589283,2.004267726,2.340739963,1.087976995,7.619573967
13356,6288,Suikoden Tierkreis,DS,2008.0,Role-Playing,Konami Digital Entertainment,2.592054391,0.394829814,3.102880015,0.394829814,6.484594034
13357,5273,Suikoden V,PS2,2006.0,Role-Playing,Konami Digital Entertainment,2.474271356,2.186589283,3.339268793,1.087976995,9.088106427
13358,9354,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,2012.0,Role-Playing,Konami Digital Entertainment,1.123291024,0.9701419742,2.959779171,0.394829814,5.666505858
13359,9386,Suite PreCure: Melody Collection,DS,2011.0,Misc,Namco Bandai Games,1.123291024,0.9701419742,2.959779171,0.394829814,5.666505858
13360,8432,Sumikko Gurashi: Koko ga Ochitsukundesu,3DS,2014.0,Action,Nippon Columbia,2.031986358,1.389855676,3.228043158,0.394829814,7.226880369
13361,12685,Sumikko Gurashi: Mura o Tsukurundesu,3DS,2016.0,Misc,Nippon Columbia,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13362,9105,Sumikko Gurashi: Omise Hajimerundesu,3DS,2015.0,Action,Nippon Columbia,2.076954756,1.493442103,3.033887144,0.394829814,7.03416282
13363,16494,Summer Athletics,PC,2008.0,Sports,DTP Entertainment,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13364,13579,Summer Athletics 2009,X360,2009.0,Sports,49Games,2.813300101,1.781124175,2.18875394,0.394829814,7.019423528
13365,8057,Summer Athletics: The Ultimate Challenge,PS2,2008.0,Sports,DTP Entertainment,4.188974795,4.309434268,0.4971029008,3.285201572,12.1539088
13366,14240,Summer Athletics: The Ultimate Challenge,X360,2008.0,Sports,DTP Entertainment,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
13367,7298,Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008.0,Sports,DTP Entertainment,4.340940618,3.390562088,3.308945372,0.394829814,11.85096269
13368,6361,Summer Athletics: The Ultimate Challenge (US sales),Wii,2008.0,Sports,DTP Entertainment,3.53032403,1.781124175,5.130448443,1.247015197,11.4937965
13369,13722,Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,PQube,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
13370,15749,Summer Challenge: Athletics Tournament,Wii,2011.0,Sports,PQube,1.892811909,0.394829814,2.340739963,0.4433501167,5.284352124
13371,6245,Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,3.033887144,2.792725087,2.297652149,1.781124175,9.828045591
13372,6430,Summer Sports 2: Island Sports Party,Wii,2008.0,Sports,Ubisoft,3.572883644,1.832592578,2.582857473,1.087976995,8.768896025
13373,3677,Summer Sports: Paradise Island,Wii,2008.0,Sports,Ubisoft,4.286650112,1.087976995,1.627680753,1.781124175,8.463268016
13374,3034,Summer Sports: Paradise Island (Others sales),Wii,2008.0,Sports,Ubisoft,2.030541085,4.584484556,2.361392035,0.394829814,10.26732457
